rel_id,song_id,author_id,合作类型,备注,最新更新时间
130170_A426,130170,A426,,,2026-03-24 01:48:46
130171_A427,130171,A427,,,2026-03-24 01:48:46
130028_A428,130028,A428,,,2026-03-24 01:48:46
130029_A221,130029,A221,,,2026-03-24 01:48:46
130030_A378,130030,A378,,,2026-03-24 01:48:46
130031_A011,130031,A011,,,2026-03-24 01:48:46
130032_A015,130032,A015,,,2026-03-24 01:48:46
130033_A015,130033,A015,,,2026-03-24 01:48:46
130169_A429,130169,A429,,,2026-03-24 01:48:46
130076_A430,130076,A430,,,2026-03-24 01:48:46
130077_A430,130077,A430,,,2026-03-24 01:48:46
130078_A430,130078,A430,,,2026-03-24 01:48:46
130079_A430,130079,A430,,,2026-03-24 01:48:46
130080_A430,130080,A430,,,2026-03-24 01:48:46
130027_A431,130027,A431,,,2026-03-24 01:48:46
130168_A432,130168,A432,,,2026-03-24 01:48:46
130167_A433,130167,A433,,,2026-03-24 01:48:46
130165_A434,130165,A434,,,2026-03-24 01:48:46
130166_A435,130166,A435,,,2026-03-24 01:48:46
130073_A081,130073,A081,,,2026-03-24 01:48:46
130074_A043,130074,A043,,,2026-03-24 01:48:46
130075_A043,130075,A043,,,2026-03-24 01:48:46
130164_A117,130164,A117,,,2026-03-24 01:48:46
130068_A154,130068,A154,,,2026-03-24 01:48:46
130069_A217,130069,A217,,,2026-03-24 01:48:46
130070_A108,130070,A108,,,2026-03-24 01:48:46
130071_A436,130071,A436,,,2026-03-24 01:48:46
130072_A216,130072,A216,,,2026-03-24 01:48:46
130162_A437,130162,A437,,,2026-03-24 01:48:46
130163_A438,130163,A438,,,2026-03-24 01:48:46
130021_A439,130021,A439,,,2026-03-24 01:48:46
130022_A440,130022,A440,,,2026-03-24 01:48:46
130023_A441,130023,A441,,,2026-03-24 01:48:46
130024_A121,130024,A121,,,2026-03-24 01:48:46
130025_A431,130025,A431,,,2026-03-24 01:48:46
130026_A442,130026,A442,,,2026-03-24 01:48:46
130161_A279,130161,A279,,,2026-03-24 01:48:46
130159_A167,130159,A167,,,2026-03-24 01:48:46
130160_A209,130160,A209,,,2026-03-24 01:48:46
130158_A105,130158,A105,,,2026-03-24 01:48:46
130157_A431,130157,A431,,,2026-03-24 01:48:46
130154_A166,130154,A166,,,2026-03-24 01:48:46
130155_A443,130155,A443,,,2026-03-24 01:48:46
130156_A279,130156,A279,,,2026-03-24 01:48:46
130151_A444,130151,A444,,,2026-03-24 01:48:46
130152_A444,130152,A444,,,2026-03-24 01:48:46
130153_A444,130153,A444,,,2026-03-24 01:48:46
130001_A399,130001,A399,,,2026-03-24 01:48:46
130002_A209,130002,A209,,,2026-03-24 01:48:46
130003_A274,130003,A274,,,2026-03-24 01:48:46
130004_A445,130004,A445,,,2026-03-24 01:48:46
130005_A446,130005,A446,,,2026-03-24 01:48:46
130006_A378,130006,A378,,,2026-03-24 01:48:46
130007_A447,130007,A447,,,2026-03-24 01:48:46
130008_A448,130008,A448,,,2026-03-24 01:48:46
130009_A201,130009,A201,,,2026-03-24 01:48:46
130010_A011,130010,A011,,,2026-03-24 01:48:46
130011_A449,130011,A449,,,2026-03-24 01:48:46
130012_A450,130012,A450,,,2026-03-24 01:48:46
130013_A202,130013,A202,,,2026-03-24 01:48:46
130014_A367,130014,A367,,,2026-03-24 01:48:46
130015_A367,130015,A367,,,2026-03-24 01:48:46
130016_A451,130016,A451,,,2026-03-24 01:48:46
130017_A452,130017,A452,,,2026-03-24 01:48:46
130018_A453,130018,A453,,,2026-03-24 01:48:46
130019_A454,130019,A454,,,2026-03-24 01:48:46
130020_A455,130020,A455,,,2026-03-24 01:48:46
130140_A279,130140,A279,,,2026-03-24 01:48:46
130141_A279,130141,A279,,,2026-03-24 01:48:46
130142_A279,130142,A279,,,2026-03-24 01:48:46
130143_A444,130143,A444,,,2026-03-24 01:48:46
130144_A444,130144,A444,,,2026-03-24 01:48:46
130145_A444,130145,A444,,,2026-03-24 01:48:46
130146_A456,130146,A456,,,2026-03-24 01:48:46
130147_A457,130147,A457,,,2026-03-24 01:48:46
130148_A458,130148,A458,,,2026-03-24 01:48:46
130149_A459,130149,A459,,,2026-03-24 01:48:46
130150_A460,130150,A460,,,2026-03-24 01:48:46
140001_A461,140001,A461,,,2026-03-24 01:48:46
140002_A462,140002,A462,,,2026-03-24 01:48:46
140003_A463,140003,A463,,,2026-03-24 01:48:46
140004_A074,140004,A074,,,2026-03-24 01:48:46
140005_A464,140005,A464,,,2026-03-24 01:48:46
140006_A465,140006,A465,,,2026-03-24 01:48:46
140007_A431,140007,A431,,,2026-03-24 01:48:46
140008_A466,140008,A466,,,2026-03-24 01:48:46
140009_A467,140009,A467,,,2026-03-24 01:48:46
140010_A007,140010,A007,,,2026-03-24 01:48:46
140011_A011,140011,A011,,,2026-03-24 01:48:46
140012_A468,140012,A468,,,2026-03-24 01:48:46
140013_A052,140013,A052,,,2026-03-24 01:48:46
140014_A469,140014,A469,,,2026-03-24 01:48:46
140015_A470,140015,A470,,,2026-03-24 01:48:46
140016_A188,140016,A188,,,2026-03-24 01:48:46
140017_A105,140017,A105,,,2026-03-24 01:48:46
140018_A430,140018,A430,,,2026-03-24 01:48:46
140019_A121,140019,A121,,,2026-03-24 01:48:46
140020_A106,140020,A106,,,2026-03-24 01:48:46
140021_A035,140021,A035,,,2026-03-24 01:48:46
140022_A471,140022,A471,,,2026-03-24 01:48:46
140023_A040,140023,A040,,,2026-03-24 01:48:46
140024_A427,140024,A427,,,2026-03-24 01:48:46
140025_A081,140025,A081,,,2026-03-24 01:48:46
140026_A209,140026,A209,,,2026-03-24 01:48:46
140027_A472,140027,A472,,,2026-03-24 01:48:46
140028_A473,140028,A473,,,2026-03-24 01:48:46
140029_A052,140029,A052,,,2026-03-24 01:48:46
140030_A167,140030,A167,,,2026-03-24 01:48:46
140031_A121,140031,A121,,,2026-03-24 01:48:46
140032_A015,140032,A015,,,2026-03-24 01:48:46
140033_A016,140033,A016,,,2026-03-24 01:48:46
140034_A342,140034,A342,,,2026-03-24 01:48:46
140035_A345,140035,A345,,,2026-03-24 01:48:46
140036_A183,140036,A183,,,2026-03-24 01:48:46
140037_A474,140037,A474,,,2026-03-24 01:48:46
140038_A186,140038,A186,,,2026-03-24 01:48:46
140039_A384,140039,A384,,,2026-03-24 01:48:46
140040_A475,140040,A475,,,2026-03-24 01:48:46
140041_A476,140041,A476,,,2026-03-24 01:48:46
140042_A477,140042,A477,,,2026-03-24 01:48:46
140043_A478,140043,A478,,,2026-03-24 01:48:46
140044_A479,140044,A479,,,2026-03-24 01:48:46
140045_A279,140045,A279,,,2026-03-24 01:48:46
140046_A480,140046,A480,,,2026-03-24 01:48:46
140047_A481,140047,A481,,,2026-03-24 01:48:46
140048_A034,140048,A034,,,2026-03-24 01:48:46
140049_A482,140049,A482,,,2026-03-24 01:48:46
140050_A483,140050,A483,,,2026-03-24 01:48:46
140051_A197,140051,A197,,,2026-03-24 01:48:46
140052_A277,140052,A277,,,2026-03-24 01:48:46
140053_A484,140053,A484,,,2026-03-24 01:48:46
140054_A430,140054,A430,,,2026-03-24 01:48:46
140055_A324,140055,A324,,,2026-03-24 01:48:46
140056_A040,140056,A040,,,2026-03-24 01:48:46
140057_A424,140057,A424,,,2026-03-24 01:48:46
140058_A485,140058,A485,,,2026-03-24 01:48:46
140059_A486,140059,A486,,,2026-03-24 01:48:46
140060_A487,140060,A487,,,2026-03-24 01:48:46
140061_A209,140061,A209,,,2026-03-24 01:48:46
140062_A011,140062,A011,,,2026-03-24 01:48:46
140063_A488,140063,A488,,,2026-03-24 01:48:46
140064_A038,140064,A038,,,2026-03-24 01:48:46
140065_A015,140065,A015,,,2026-03-24 01:48:46
140066_A229,140066,A229,,,2026-03-24 01:48:46
140067_A062,140067,A062,,,2026-03-24 01:48:46
140068_A058,140068,A058,,,2026-03-24 01:48:46
140069_A171,140069,A171,,,2026-03-24 01:48:46
140070_A120,140070,A120,,,2026-03-24 01:48:46
140071_A489,140071,A489,,,2026-03-24 01:48:46
140072_A490,140072,A490,,,2026-03-24 01:48:46
140073_A188,140073,A188,,,2026-03-24 01:48:46
140074_A491,140074,A491,,,2026-03-24 01:48:46
140075_A492,140075,A492,,,2026-03-24 01:48:46
140076_A493,140076,A493,,,2026-03-24 01:48:46
140077_A326,140077,A326,,,2026-03-24 01:48:46
140078_A494,140078,A494,,,2026-03-24 01:48:46
140079_A197,140079,A197,,,2026-03-24 01:48:46
140080_A423,140080,A423,,,2026-03-24 01:48:46
140081_A495,140081,A495,,,2026-03-24 01:48:46
140082_A495,140082,A495,,,2026-03-24 01:48:46
140083_A495,140083,A495,,,2026-03-24 01:48:46
140084_A237,140084,A237,,,2026-03-24 01:48:46
140085_A496,140085,A496,,,2026-03-24 01:48:46
140086_A497,140086,A497,,,2026-03-24 01:48:46
140087_A498,140087,A498,,,2026-03-24 01:48:46
140088_A497,140088,A497,,,2026-03-24 01:48:46
140089_A499,140089,A499,,,2026-03-24 01:48:46
140090_A500,140090,A500,,,2026-03-24 01:48:46
140091_A500,140091,A500,,,2026-03-24 01:48:46
140092_A500,140092,A500,,,2026-03-24 01:48:46
140093_A345,140093,A345,,,2026-03-24 01:48:46
140094_A345,140094,A345,,,2026-03-24 01:48:46
140095_A345,140095,A345,,,2026-03-24 01:48:46
140096_A345,140096,A345,,,2026-03-24 01:48:46
140097_A303,140097,A303,,,2026-03-24 01:48:46
140098_A500,140098,A500,,,2026-03-24 01:48:46
140099_A501,140099,A501,,,2026-03-24 01:48:46
140100_A502,140100,A502,,,2026-03-24 01:48:46
140101_A503,140101,A503,,,2026-03-24 01:48:46
140102_A113,140102,A113,,,2026-03-24 01:48:46
140103_A125,140103,A125,,,2026-03-24 01:48:46
140104_A504,140104,A504,,,2026-03-24 01:48:46
140105_A237,140105,A237,,,2026-03-24 01:48:46
140106_A505,140106,A505,,,2026-03-24 01:48:46
140107_A506,140107,A506,,,2026-03-24 01:48:46
140108_A490,140108,A490,,,2026-03-24 01:48:46
140109_A156,140109,A156,,,2026-03-24 01:48:46
140110_A507,140110,A507,,,2026-03-24 01:48:46
140111_A508,140111,A508,,,2026-03-24 01:48:46
140112_A509,140112,A509,,,2026-03-24 01:48:46
140113_A510,140113,A510,,,2026-03-24 01:48:46
140114_A320,140114,A320,,,2026-03-24 01:48:46
140115_A040,140115,A040,,,2026-03-24 01:48:46
140116_A174,140116,A174,,,2026-03-24 01:48:46
140117_A511,140117,A511,,,2026-03-24 01:48:46
140118_A512,140118,A512,,,2026-03-24 01:48:46
140119_A513,140119,A513,,,2026-03-24 01:48:46
140120_A514,140120,A514,,,2026-03-24 01:48:46
140121_A382,140121,A382,,,2026-03-24 01:48:46
140122_A013,140122,A013,,,2026-03-24 01:48:46
140123_A049,140123,A049,,,2026-03-24 01:48:46
140124_A011,140124,A011,,,2026-03-24 01:48:46
140125_A048,140125,A048,,,2026-03-24 01:48:46
140126_A034,140126,A034,,,2026-03-24 01:48:46
140127_A515,140127,A515,,,2026-03-24 01:48:46
140128_A290,140128,A290,,,2026-03-24 01:48:46
140129_A188,140129,A188,,,2026-03-24 01:48:46
140130_A516,140130,A516,,,2026-03-24 01:48:46
140131_A209,140131,A209,,,2026-03-24 01:48:46
140132_A517,140132,A517,,,2026-03-24 01:48:46
140133_A495,140133,A495,,,2026-03-24 01:48:46
140134_A518,140134,A518,,,2026-03-24 01:48:46
140135_A209,140135,A209,,,2026-03-24 01:48:46
140136_A519,140136,A519,,,2026-03-24 01:48:46
140137_A065,140137,A065,,,2026-03-24 01:48:46
140138_A171,140138,A171,,,2026-03-24 01:48:46
140139_A520,140139,A520,,,2026-03-24 01:48:46
140140_A521,140140,A521,,,2026-03-24 01:48:46
140141_A522,140141,A522,,,2026-03-24 01:48:46
140142_A085,140142,A085,,,2026-03-24 01:48:46
140143_A523,140143,A523,,,2026-03-24 01:48:46
140144_A524,140144,A524,,,2026-03-24 01:48:46
140145_A034,140145,A034,,,2026-03-24 01:48:46
140146_A008,140146,A008,,,2026-03-24 01:48:46
140147_A525,140147,A525,,,2026-03-24 01:48:46
140148_A052,140148,A052,,,2026-03-24 01:48:46
140149_A526,140149,A526,,,2026-03-24 01:48:46
140150_A516,140150,A516,,,2026-03-24 01:48:46
140151_A527,140151,A527,,,2026-03-24 01:48:46
140152_A528,140152,A528,,,2026-03-24 01:48:46
140153_A529,140153,A529,,,2026-03-24 01:48:46
140154_A530,140154,A530,,,2026-03-24 01:48:46
140155_A500,140155,A500,,,2026-03-24 01:48:46
140156_A531,140156,A531,,,2026-03-24 01:48:46
140157_A532,140157,A532,,,2026-03-24 01:48:46
140158_A533,140158,A533,,,2026-03-24 01:48:46
140159_A495,140159,A495,,,2026-03-24 01:48:46
140160_A534,140160,A534,,,2026-03-24 01:48:46
140161_A535,140161,A535,,,2026-03-24 01:48:46
140162_A536,140162,A536,,,2026-03-24 01:48:46
140163_A537,140163,A537,,,2026-03-24 01:48:46
140164_A538,140164,A538,,,2026-03-24 01:48:46
140165_A051,140165,A051,,,2026-03-24 01:48:46
140166_A539,140166,A539,,,2026-03-24 01:48:46
140167_A474,140167,A474,,,2026-03-24 01:48:46
140168_A494,140168,A494,,,2026-03-24 01:48:46
140169_A188,140169,A188,,,2026-03-24 01:48:46
140170_A540,140170,A540,,,2026-03-24 01:48:46
140171_A011,140171,A011,,,2026-03-24 01:48:46
140172_A541,140172,A541,,,2026-03-24 01:48:46
140173_A525,140173,A525,,,2026-03-24 01:48:46
140174_A324,140174,A324,,,2026-03-24 01:48:46
150001_A188,150001,A188,,,2026-03-24 01:48:46
150002_A542,150002,A542,,,2026-03-24 01:48:46
150003_A430,150003,A430,,,2026-03-24 01:48:46
150004_A222,150004,A222,,,2026-03-24 01:48:46
150005_A008,150005,A008,,,2026-03-24 01:48:46
150006_A525,150006,A525,,,2026-03-24 01:48:46
150007_A422,150007,A422,,,2026-03-24 01:48:46
150008_A326,150008,A326,,,2026-03-24 01:48:46
150009_A543,150009,A543,,,2026-03-24 01:48:46
150010_A011,150010,A011,,,2026-03-24 01:48:46
150011_A167,150011,A167,,,2026-03-24 01:48:46
150012_A342,150012,A342,,,2026-03-24 01:48:46
150013_A040,150013,A040,,,2026-03-24 01:48:46
150014_A542,150014,A542,,,2026-03-24 01:48:46
150015_A016,150015,A016,,,2026-03-24 01:48:46
150016_A544,150016,A544,,,2026-03-24 01:48:46
150017_A221,150017,A221,,,2026-03-24 01:48:46
150018_A038,150018,A038,,,2026-03-24 01:48:46
150019_A545,150019,A545,,,2026-03-24 01:48:46
150020_A222,150020,A222,,,2026-03-24 01:48:46
150021_A546,150021,A546,,,2026-03-24 01:48:46
150022_A034,150022,A034,,,2026-03-24 01:48:46
150023_A016,150023,A016,,,2026-03-24 01:48:46
150024_A070,150024,A070,,,2026-03-24 01:48:46
150025_A062,150025,A062,,,2026-03-24 01:48:46
150026_A547,150026,A547,,,2026-03-24 01:48:46
150027_A277,150027,A277,,,2026-03-24 01:48:46
150028_A548,150028,A548,,,2026-03-24 01:48:46
150029_A549,150029,A549,,,2026-03-24 01:48:46
150030_A550,150030,A550,,,2026-03-24 01:48:46
150031_A105,150031,A105,,,2026-03-24 01:48:46
150032_A551,150032,A551,,,2026-03-24 01:48:46
150033_A174,150033,A174,,,2026-03-24 01:48:46
150034_A188,150034,A188,,,2026-03-24 01:48:46
150035_A552,150035,A552,,,2026-03-24 01:48:46
150036_A553,150036,A553,,,2026-03-24 01:48:46
150037_A423,150037,A423,,,2026-03-24 01:48:46
150038_A554,150038,A554,,,2026-03-24 01:48:46
150039_A555,150039,A555,,,2026-03-24 01:48:46
150040_A550,150040,A550,,,2026-03-24 01:48:46
150041_A556,150041,A556,,,2026-03-24 01:48:46
150042_A525,150042,A525,,,2026-03-24 01:48:46
150043_A552,150043,A552,,,2026-03-24 01:48:46
150044_A094,150044,A094,,,2026-03-24 01:48:46
150045_A215,150045,A215,,,2026-03-24 01:48:46
150046_A197,150046,A197,,,2026-03-24 01:48:46
150047_A040,150047,A040,,,2026-03-24 01:48:46
150048_A197,150048,A197,,,2026-03-24 01:48:46
150049_A557,150049,A557,,,2026-03-24 01:48:46
150050_A558,150050,A558,,,2026-03-24 01:48:46
150051_A045,150051,A045,,,2026-03-24 01:48:46
150052_A558,150052,A558,,,2026-03-24 01:48:46
150053_A558,150053,A558,,,2026-03-24 01:48:46
150054_A413,150054,A413,,,2026-03-24 01:48:46
150055_A226,150055,A226,,,2026-03-24 01:48:46
150056_A022,150056,A022,,,2026-03-24 01:48:46
150057_A046,150057,A046,,,2026-03-24 01:48:46
150058_A120,150058,A120,,,2026-03-24 01:48:46
150059_A330,150059,A330,,,2026-03-24 01:48:46
150060_A559,150060,A559,,,2026-03-24 01:48:46
150061_A559,150061,A559,,,2026-03-24 01:48:46
150062_A560,150062,A560,,,2026-03-24 01:48:46
150063_A071,150063,A071,,,2026-03-24 01:48:46
150064_A561,150064,A561,,,2026-03-24 01:48:46
150065_A134,150065,A134,,,2026-03-24 01:48:46
150066_A092,150066,A092,,,2026-03-24 01:48:46
150067_A247,150067,A247,,,2026-03-24 01:48:46
150068_A247,150068,A247,,,2026-03-24 01:48:46
150069_A562,150069,A562,,,2026-03-24 01:48:46
150070_A230,150070,A230,,,2026-03-24 01:48:46
150071_A563,150071,A563,,,2026-03-24 01:48:46
150072_A306,150072,A306,,,2026-03-24 01:48:46
150073_A564,150073,A564,,,2026-03-24 01:48:46
150074_A565,150074,A565,,,2026-03-24 01:48:46
150075_A566,150075,A566,,,2026-03-24 01:48:46
150076_A081,150076,A081,,,2026-03-24 01:48:46
150077_A567,150077,A567,,,2026-03-24 01:48:46
150078_A568,150078,A568,,,2026-03-24 01:48:46
150079_A569,150079,A569,,,2026-03-24 01:48:46
150080_A570,150080,A570,,,2026-03-24 01:48:46
150081_A325,150081,A325,,,2026-03-24 01:48:46
150082_A030,150082,A030,,,2026-03-24 01:48:46
150083_A121,150083,A121,,,2026-03-24 01:48:46
150084_A001,150084,A001,,,2026-03-24 01:48:46
150085_A283,150085,A283,,,2026-03-24 01:48:46
